county,year,quarter,program,sub_program,approved_budget_kshs,actual_expenditure_kshs,is_total,department_new,program_new,sub_program_new
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Rehabilitation of
Water Infrastruc-
ture",132408716.0,823200.0,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Rehabilitation of
Water Infrastruc-
ture"
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Drilling and
Equipping of
Boreholes",204999963.0,,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Drilling and
Equipping of
Boreholes"
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Equipment of
Quality Analysis
Laboratory",4500000.0,,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Equipment of
Quality Analysis
Laboratory"
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Project Coordina-
tion and Manage-
ment",3000000.0,,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Project Coordina-
tion and Manage-
ment"
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Technical plan-
ning and design",100177290.0,,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Technical plan-
ning and design"
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Feasibility studies
for irrigation sys-
tems development",3300000.0,,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Feasibility studies
for irrigation sys-
tems development"
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","General Admin-
istration and Sup-
port",84220000.0,3577294.0,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","General Admin-
istration and Sup-
port"
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices",,,,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices",
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","General Adminis-
tration, Planning
and support ser-
vices",138262941.0,7363664.0,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","General Adminis-
tration, Planning
and support ser-
vices"
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices",,,,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices",
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices",Health Facilities,818394317.0,,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices",Health Facilities
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","HIV & AIDS in-
cluding commu-
nity-based HIV
interventions",800000.0,,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","HIV & AIDS in-
cluding commu-
nity-based HIV
interventions"
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices",TB & Leprosy,400000.0,,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices",TB & Leprosy
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices",Malaria,700000.0,,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices",Malaria
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","NTDs (neglected
tropical diseases)",500000.0,,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","NTDs (neglected
tropical diseases)"
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices",Nutrition,642500.0,,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices",Nutrition
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Reproductive
health",630000.0,,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Reproductive
health"
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Disease surveil-
lance",850000.0,,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Disease surveil-
lance"
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices",EPI/outreaches,500000.0,,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices",EPI/outreaches
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices",Health promotion,400000.0,,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices",Health promotion
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Environmental
health services",600000.0,,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Environmental
health services"
turkana,2022_23,1,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Emergency pre-
paredness & disas-
ter response",600000.0,,False,,"Turkana Water
Programme
Joint planning
with stakeholders
Irrigation and
Schemes Develop-
ment Programme
General Admin-
istration and
Support
Health & Sanita-
tion Services
General Adminis-
tration, Planning
and support
services
Support to Health
Programs
Laboratory Ser-
vices","Emergency pre-
paredness & disas-
ter response"
